ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE0006013006","HAB","HAMBORNER REIT AG O.N.","Common stock","EUR",2504998,2018-03-26,07:02,9.35,9.35,9.35,9.35,133,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,07:02,79,79.08,79,79.04,1099,12
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2018-03-26,07:02,101.4,101.4,101.4,101.4,7,1
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,07:02,104.6,104.6,104.4,104.4,458,12
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,07:02,81.7,81.7,81.62,81.62,758,10
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2018-03-26,07:02,148.1,148.1,148.1,148.1,2,1
"DE0006095003","CAP","ENCAVIS AG  INH. O.N.","Common stock","EUR",2505012,2018-03-26,07:02,6.51,6.51,6.51,6.51,3071,4
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2018-03-26,07:02,41.27,41.27,41.27,41.27,161,2
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2018-03-26,07:02,34.5,34.5,34.5,34.5,638,6
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2018-03-26,07:02,28.08,28.08,28.08,28.08,1030,13
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,07:02,22.18,22.2,22.15,22.15,2372,12
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2018-03-26,07:02,7.3,7.3,7.3,7.3,50,1
"DE0006464506","LEI","LEIFHEIT AG O.N.","Common stock","EUR",2505042,2018-03-26,07:02,23,23.15,23,23,20,2
"DE0006580806","MUM","MENSCH UND MASCH.O.N.","Common stock","EUR",2505048,2018-03-26,07:02,22.3,22.3,22.3,22.3,4,1
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,07:02,76.1,76.16,76.1,76.16,140,2
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2018-03-26,07:02,34.8,34.8,34.8,34.8,100,1
"DE0006637200","MGN","MOLOGEN AG","Common stock","EUR",2505057,2018-03-26,07:02,1.91,1.91,1.91,1.91,571,1
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2018-03-26,07:02,66.26,66.26,66.26,66.26,51,1
"DE0007010803","RAA","RATIONAL AG","Common stock","EUR",2505070,2018-03-26,07:02,518,518,518,518,2,2
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,07:02,111,111,111,111,127,1
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,07:02,19.79,19.79,19.79,19.79,1000,3
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,07:02,66.01,66.02,65.97,65.99,3065,14
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,07:02,84.18,84.21,84.06,84.15,4707,52
"DE0007165607","SRT","SARTORIUS AG O.N.","Common stock","EUR",2505078,2018-03-26,07:02,101,101,100,100,79,5
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2018-03-26,07:02,112,112,111.2,111.2,1863,25
"DE0007231326","SIX2","SIXT SE ST O.N.","Common stock","EUR",2505085,2018-03-26,07:02,91.55,91.55,91.5,91.5,179,3
"DE0007231334","SIX3","SIXT SE VZO O.N.","Common stock","EUR",2505086,2018-03-26,07:02,61.7,61.7,61.7,61.7,35,2
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,07:02,101.54,101.6,101.5,101.56,1762,15
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2018-03-26,07:02,83.9,83.9,83.9,83.9,145,2
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2018-03-26,07:02,9.116,9.124,9.116,9.122,2941,9
"DE0007274136","STO3","STO SE+CO.KGAA VZO O.N.","Common stock","EUR",2505092,2018-03-26,07:02,114.6,114.6,114.6,114.6,12,2
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2018-03-26,07:02,14.83,14.83,14.825,14.825,135,3
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2018-03-26,07:02,2.95,2.97,2.95,2.96,2492,4
"DE0007446007","TTK","TAKKT AG O.N.","Common stock","EUR",2505097,2018-03-26,07:02,19.74,19.74,19.62,19.62,3832,9
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,07:02,96.14,96.38,96.14,96.28,1009,8
"DE0007480204","DEQ","DEUTSCHE EUROSHOP NA O.N.","Common stock","EUR",2505102,2018-03-26,07:02,29.22,29.22,29.22,29.22,88,1
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,07:02,21.18,21.19,21.17,21.17,1513,9
"DE0007571424","GKS","GK SOFTWARE  INH O.N.","Common stock","EUR",2505110,2018-03-26,07:02,107,107,107,107,44,1
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,07:02,155.2,155.2,155.2,155.2,50,1
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,07:02,153.64,153.7,153.56,153.56,1309,12
"DE0007846867","V6C","VISCOM AG O.N.","Common stock","EUR",2505123,2018-03-26,07:02,23.7,23.9,23.6,23.6,1121,6
"DE0007856023","ZIL2","ELRINGKLINGER AG NA O.N.","Common stock","EUR",2505124,2018-03-26,07:02,16.43,16.43,16.43,16.43,1,1
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2018-03-26,07:02,12.78,12.78,12.78,12.78,500,1
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,07:02,25.5,25.54,25.42,25.5,16746,40
"DE0008303504","TEG","TAG IMMOBILIEN AG","Common stock","EUR",2505131,2018-03-26,07:02,16.27,16.3,16.22,16.25,1940,11
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2018-03-26,07:02,107.7,107.7,107.3,107.3,722,12
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,07:02,181,181.08,180.94,180.98,2698,28
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,07:02,185.15,185.15,184.9,184.95,1735,15
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,07:02,23.4,23.4,23.14,23.16,3165,13
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2018-03-26,07:02,66.7,66.75,66.7,66.7,76,4
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2018-03-26,07:02,76.5,76.95,76.5,76.95,34,2
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2018-03-26,07:02,92.84,92.92,92.84,92.89,433,8
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,07:02,0.254,0.2596,0.2535,0.2555,166227,27
"DE000A0WMNK9","VAO","VAPIANO SE  INH. O.N.","Common stock","EUR",2515079,2018-03-26,07:02,22.35,22.35,22.35,22.35,4,1
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,07:02,174.75,174.75,174.7,174.7,73,3
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,07:02,6.095,6.11,6.09,6.11,8183,4
"DE000A2GS609","WSO1","WALLSTREET:ONLINE INH ON","Common stock","EUR",2684533,2018-03-26,07:02,43.5,43.5,43.5,43.5,49,1
"DE000A2E4LE9","VBX","VOLTABOX AG  INH. O.N.","Common stock","EUR",2714380,2018-03-26,07:02,23.76,23.76,23.76,23.76,77,1
"DE000A161408","HFG","HELLOFRESH SE  INH O.N.","Common stock","EUR",2759535,2018-03-26,07:02,13.5,13.5,13.5,13.5,197,1
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,07:02,31.99,32.1,31.95,32.1,6353,8
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,07:02,32.95,32.95,32.9,32.905,580,5
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2018-03-26,07:03,20.54,20.56,20.52,20.56,1689,6
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2018-03-26,07:03,8.146,8.146,8.134,8.134,885,2
"DE000A0HGQF5","MF6","MAGFORCE AG","Common stock","EUR",2504308,2018-03-26,07:03,5.97,5.97,5.9,5.97,3021,4
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,07:03,36.34,36.38,36.34,36.38,118,2
"DE000A0JC8S7","D6H","DATAGROUP SE  INH. O.N.","Common stock","EUR",2504338,2018-03-26,07:03,39.8,39.8,39.8,39.8,50,2
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2018-03-26,07:03,9.115,9.12,9.115,9.115,526,4
"DE000A0S8488","HHFA","HAMBURG.HAFEN LOG.A-SP NA","Common stock","EUR",2504409,2018-03-26,07:03,18.67,18.67,18.67,18.67,232,2
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,07:03,17.035,17.135,17,17.095,15482,37
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,07:03,23.98,23.98,23.7,23.76,12530,47
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2018-03-26,07:03,24.65,24.65,24.65,24.65,53,1
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2018-03-26,07:03,48.2,48.2,48.2,48.2,134,1
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,07:03,195.35,195.35,195.05,195.05,1867,27
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2018-03-26,07:03,58.85,58.85,58.85,58.85,42,1
"DE000A1JBPV9","SW1","SHW AG","Common stock","EUR",2504476,2018-03-26,07:03,35.8,35.8,35.8,35.8,50,1
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2018-03-26,07:03,3.737,3.737,3.737,3.737,3789,3
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,07:03,39.41,39.46,39.41,39.43,778,5
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2018-03-26,07:03,70.66,70.68,70.6,70.62,674,7
"DE000A1RFM03","LIO1","SYGNIS AG","Common stock","EUR",2504515,2018-03-26,07:03,1.448,1.45,1.448,1.448,4000,3
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2018-03-26,07:03,14.34,14.34,14.32,14.32,455,2
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2018-03-26,07:03,22.6,22.6,22.6,22.6,405,1
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2018-03-26,07:03,35.76,35.76,35.6,35.6,191,4
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2018-03-26,07:03,25.04,25.04,25.02,25.02,570,4
"DE000A161N30","GLJ","GRENKE AG NA O.N.","Common stock","EUR",2504606,2018-03-26,07:03,88.1,88.1,88.1,88.1,28,2
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,07:03,38.58,38.58,38.58,38.58,466,2
"DE000A2BPL90","AU2","AGRARIUS AG   INH. O.N.","Common stock","EUR",2504638,2018-03-26,07:03,4.58,4.58,4.58,4.58,1000,2
"DE000A2DAM03","AAG","AUMANN AG","Common stock","EUR",2504639,2018-03-26,07:03,54.9,54.9,54.9,54.9,31,1
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,07:03,81.32,81.41,81.28,81.3,8757,51
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,07:03,90.83,90.86,90.79,90.84,4181,26
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,07:03,11.05,11.05,11.006,11.024,12912,20
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,07:03,8.981,8.981,8.97,8.974,56204,44
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,07:03,28.2,28.22,28.2,28.2,2077,11
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2018-03-26,07:03,30,30.1,30,30.02,3315,16
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2018-03-26,07:03,10.28,10.28,10.26,10.26,613,3
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,07:03,71.84,71.84,71.84,71.84,104,1
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,07:03,23.1,23.12,23.08,23.12,1297,5
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2018-03-26,07:03,61.62,61.62,61.5,61.6,1074,10
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,07:03,88.68,88.68,88.66,88.66,161,2
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2018-03-26,07:03,27.59,27.59,27.53,27.53,212,3
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2018-03-26,07:03,12.445,12.45,12.445,12.445,801,3
"DE000STRA555","SBS","STRATEC BIOMEDICAL  NA ON","Common stock","EUR",2504851,2018-03-26,07:03,70.3,70.3,70.3,70.3,31,1
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,07:03,63.84,63.84,63.72,63.72,685,5
"DE000VTG9999","VT9","VTG AG O.N.","Common stock","EUR",2504857,2018-03-26,07:03,46.4,46.4,46.2,46.2,452,3
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,07:03,133.5,133.6,133.5,133.6,488,7
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2018-03-26,07:03,45.17,45.17,44.96,44.96,1067,6
"DE0005088108","BWB","BAADER BANK AG","Common stock","EUR",2504877,2018-03-26,07:03,2.04,2.04,2.04,2.04,2000,1
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,07:03,52.76,52.76,52.6,52.6,178,3
"DE0005102008","BSL","BASLER AG O.N.","Common stock","EUR",2504880,2018-03-26,07:03,170.2,170.2,170.2,170.2,14,2
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,07:03,11.352,11.364,11.342,11.348,26505,23
"DE0005176903","SUR","SURTECO SE","Common stock","EUR",2504898,2018-03-26,07:03,25.5,25.5,25.5,25.5,10,1
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,07:03,84.48,84.64,84.48,84.6,4398,25
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,07:03,87.2,87.2,86.96,87.04,906,15
"DE0005202303","QB7","QUIRIN PRIVATBK  O.N.","Common stock","EUR",2504908,2018-03-26,07:03,1.72,1.72,1.72,1.72,843,1
"DE0005209589","A6T","ARTEC TECHNOLOGIES O.N.","Common stock","EUR",2504910,2018-03-26,07:03,6,6,6,6,400,1
"DE0005218309","MBQ","MOBOTIX AG O.N.","Common stock","EUR",2504911,2018-03-26,07:03,9.45,9.45,9.45,9.45,400,1
"DE0005286108","UMD","UMT UTD MOB.TECHN.AG","Common stock","EUR",2504919,2018-03-26,07:03,1.36,1.36,1.36,1.36,3700,1
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2018-03-26,07:03,49.82,49.82,49.82,49.82,53,1
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,07:03,38.34,38.34,38.26,38.26,1565,14
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,07:03,52.38,52.38,52.24,52.24,154,4
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2018-03-26,07:03,78.25,78.25,78.25,78.25,7,1
"DE0005437305","COP","COMPUGROUP MED.SE O.N.","Common stock","EUR",2504932,2018-03-26,07:03,43.68,43.68,43.48,43.48,295,5
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,07:03,217.2,217.2,217.1,217.1,222,2
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2018-03-26,07:03,38.3,38.3,38.1,38.1,346,7
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,07:03,61.6,61.6,61.4,61.52,2847,13
"DE0005488100","ISR","ISRA VISION O.N.","Common stock","EUR",2504937,2018-03-26,07:03,181,181,180.6,181,200,3
"DE0005493092","BVB","BORUSSIA DORTMUND","Common stock","EUR",2504940,2018-03-26,07:03,5.145,5.145,5.145,5.145,618,1
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2018-03-26,07:03,67.8,67.8,67.8,67.8,15,1
"DE0005550602","DRW8","DRAEGERWERK ST.A.O.N.","Common stock","EUR",2504951,2018-03-26,07:03,60.2,60.3,60.2,60.3,356,3
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,07:03,79.65,79.65,78.85,79,1985,35
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,07:03,35.13,35.13,35.1,35.11,3715,16
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,07:03,13.05,13.05,13.025,13.03,7403,12
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2018-03-26,07:03,15.595,15.6,15.58,15.59,2085,7
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,07:03,80.32,80.32,80.3,80.3,255,3
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,07:03,61.02,61.04,60.9,60.9,2118,21
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,07:03,81.36,81.36,81.18,81.24,1849,31
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,07:03,44.42,44.42,44.42,44.42,31,2
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,07:03,109.15,109.15,109.1,109.1,105,2
"DE0005878003","GIL","DMG MORI AG O.N.","Common stock","EUR",2504984,2018-03-26,07:03,46.8,46.8,46.65,46.65,109,5
"DE0005937007","MAN","MAN SE ST O.N.","Common stock","EUR",2504995,2018-03-26,07:03,95,95.05,94.95,95.05,60,4
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,07:03,79.08,79.12,78.96,78.98,3260,24
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2018-03-26,07:03,101.4,101.4,101.4,101.4,83,2
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,07:03,104.4,104.4,104.3,104.4,229,5
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,07:03,81.72,81.76,81.72,81.76,821,8
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2018-03-26,07:03,41.28,41.28,41.27,41.27,157,3
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2018-03-26,07:03,28.08,28.08,28.08,28.08,27,1
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,07:03,22.16,22.17,22.15,22.17,2208,11
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2018-03-26,07:03,83.2,83.2,83.2,83.2,85,1
"DE0006580806","MUM","MENSCH UND MASCH.O.N.","Common stock","EUR",2505048,2018-03-26,07:03,22.3,22.3,22.3,22.3,101,1
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,07:03,76.22,76.22,76.06,76.06,992,7
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,07:03,19.79,19.79,19.755,19.765,10012,22
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,07:03,65.97,66.06,65.97,66.02,2349,14
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,07:03,84.13,84.16,84.05,84.09,3211,27
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2018-03-26,07:03,112,112.8,111.6,112.6,1537,19
"DE0007193500","SKB","KOENIG + BAUER AG ST O.N.","Common stock","EUR",2505081,2018-03-26,07:03,70.6,70.6,70.35,70.35,198,6
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,07:03,101.58,101.62,101.42,101.46,3230,33
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2018-03-26,07:03,2.96,2.962,2.96,2.962,2775,3
"DE0007446007","TTK","TAKKT AG O.N.","Common stock","EUR",2505097,2018-03-26,07:03,19.62,19.62,19.32,19.58,3870,18
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,07:03,96.32,96.32,96.24,96.24,151,2
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,07:03,21.16,21.18,21.15,21.18,1439,10
"DE0007551400","USE","BEATE UHSE AG","Common stock","EUR",2505107,2018-03-26,07:03,0.02,0.0205,0.02,0.0205,245598,4
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,07:03,155.4,155.6,155.4,155.6,234,6
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,07:03,153.56,153.9,153.52,153.9,2708,20
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2018-03-26,07:03,12.77,12.77,12.77,12.77,500,1
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,07:03,25.51,25.51,25.47,25.48,1546,8
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,07:03,181,181.08,180.96,180.98,2776,37
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,07:03,185,185.1,185,185,337,12
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,07:03,23.13,23.19,23.13,23.19,867,2
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2018-03-26,07:03,66.75,66.75,66.75,66.75,86,1
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2018-03-26,07:03,92.72,92.72,92.72,92.72,36,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,07:03,0.256,0.2566,0.251,0.2559,442786,68
"DE000A2E4MK4","NUVA","NORATIS AG  INH. O.N.","Common stock","EUR",2519875,2018-03-26,07:03,26.4,26.4,26.4,26.4,55,1
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,07:03,6.105,6.105,6.105,6.105,2025,1
"DE000A161408","HFG","HELLOFRESH SE  INH O.N.","Common stock","EUR",2759535,2018-03-26,07:03,13.65,13.65,13.65,13.65,500,1
"DE000A2G8Y89","TINC","BAUMOT GROUP AG  KONV.","Common stock","EUR",3057925,2018-03-26,07:03,2.8,2.8,2.8,2.8,78,1
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,07:03,32.1,32.1,32.015,32.1,1871,3
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,07:03,33,33,33,33,80,1
"CA0679011084","ABR","BARRICK GOLD CORP.","Common stock","EUR",2504196,2018-03-26,07:04,10.22,10.22,10.22,10.22,345,1
"CH0012032048","RHO5","ROCHE HLDG AG GEN.","Other","EUR",2504218,2018-03-26,07:04,185.86,185.86,185.86,185.86,4,2
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2018-03-26,07:04,56,56,55.9,55.9,126,5
"CH0038863350","NESR","NESTLE NAM.        SF-,10","Common stock","EUR",2504245,2018-03-26,07:04,63.14,63.14,63.14,63.14,3,1
"CH0244767585","0UB","UBS GROUP AG      SF -,10","Common stock","EUR",2504253,2018-03-26,07:04,14.185,14.185,14.185,14.185,86,1
"CH0303692047","ED4","EDAG ENGINEERING G.SF-,04","Common stock","EUR",2504254,2018-03-26,07:04,16.38,16.38,16.38,16.38,5,1
"DE000ETFL011","EL4A","DK DAX","ETF","EUR",2504258,2018-03-26,07:04,109.12,109.12,109.12,109.12,1080,1
"DE000ETFL235","EL4X","DK DAXPLUS MAX.DIVIDEND","ETF","EUR",2504260,2018-03-26,07:04,77.45,77.45,77.45,77.45,35,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2018-03-26,07:04,103.1,103.14,103.06,103.1,2070,6
"LU0252634307","LYY8","MUL-LYX.DLY.LEVDAX U.E. A","ETF","EUR",2504268,2018-03-26,07:04,98.19,98.19,98.14,98.14,705,3
"LU0292106241","DXSN","XTR.SHORTDAX DAILY SW. 1C","ETF","EUR",2504270,2018-03-26,07:04,22.265,22.265,22.255,22.26,17060,3
"LU0411075020","DBPD","XTR.SHORTDAX X2 DA.SW. 1C","ETF","EUR",2504272,2018-03-26,07:04,4.1475,4.1475,4.1475,4.1475,8743,1
"LU0411075376","DBPE","XTR.LEVDAX DA.SWAP 1C","ETF","EUR",2504273,2018-03-26,07:04,105.88,105.88,105.88,105.88,100,1
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2018-03-26,07:04,71.55,71.9,71.55,71.55,27,2
